train_loss,Time,valid_loss,valid_grapheme_recall,valid_vowel_recall,valid_conso_recall,valid_recall
3.510977925935242,2670.0,1.6259606904578323,0.4401918216123367,0.7075068292673339,0.4283729010737063,0.5040658433914285
2.5819516933947053,2707.0,0.8726129495942678,0.6964918498970615,0.8955713691630084,0.5922941515700361,0.7202123051317918
2.2421981330734,2962.0,0.619869055580281,0.8234688413406427,0.9475956569197203,0.6226540853262882,0.8042968562318235
2.0447450502371702,2961.0,0.5639966989743881,0.8658400094099299,0.9647867925258086,0.6990391905001162,0.8488765004614461
1.9465415302036484,2881.0,0.5184093264566919,0.8965511812842044,0.9570414055104262,0.8078284017229832,0.8894930424504545
1.9070757611909506,2880.0,0.42080804241182485,0.9192835468856532,0.9721149006552549,0.8044221739372296,0.9037760420909478
1.8308939387044885,2871.0,0.45369579258910075,0.9346250006296195,0.9740357906992543,0.9410189893415145,0.946076195325002
1.7889761367685906,2881.0,0.3990944005135033,0.9357377634252307,0.9745734674517531,0.9187501697743498,0.9411997910191411
1.7469625681318262,2873.0,0.39130008110293635,0.9435894175467799,0.9764128019332188,0.9627586840056886,0.9565875802581167
1.7049064067956794,2873.0,0.3705414892012963,0.9386678772936957,0.979646560102736,0.9568649180399588,0.9534618081825216
1.6739170919645359,2886.0,0.471331049217492,0.9425136634769935,0.9762867562898763,0.9627553396371348,0.9560173557202496
1.6514967106585363,2885.0,0.32615566914600713,0.9424070664484187,0.9798678379711806,0.9653532627957981,0.957508808415954
1.6158297233141095,2874.0,0.3132481494408853,0.9450558646760177,0.9796235643049633,0.9696452831262558,0.9598451441958136
1.644163519468964,2877.0,0.3346409698505413,0.9498129088322549,0.976101550659014,0.9751062393750015,0.9627084019246314
1.6258264081452483,2867.0,0.339747095560675,0.9466301201955803,0.9780873133589215,0.9733455954845184,0.9611732873086501
1.5953184590544751,2894.0,0.2841096309613405,0.9412059623536767,0.9760778439791569,0.9796945048314611,0.959546068379493
1.5774442145518577,2910.0,0.29502837721752434,0.9488057207744129,0.9821806092441016,0.9760760093775585,0.9639670150426214
1.52965983160935,2882.0,0.36025413505848736,0.9498924464361925,0.980843842988683,0.9722837548358427,0.9632281226742276
1.5375227123908386,2879.0,0.30721643051241604,0.948317810004676,0.9819547341070475,0.9808277940585585,0.9648545370437395
1.5179031203582154,2879.0,0.27233175081484634,0.9546215673074863,0.9809931459104636,0.9746722650591302,0.9662271363961416
1.508878220994306,2866.0,0.2426815570032796,0.951381630860576,0.9791955135998189,0.9763147668727844,0.9645683855484388
1.4933271860100747,2876.0,0.2740419243374481,0.9505732418314762,0.9813480690627171,0.9629358913835261,0.9613576110272989
1.4894350649012318,2869.0,0.2524351270373114,0.9535593335305618,0.9810283152637482,0.9742297773476237,0.965594189918124
1.4609012396621164,2871.0,0.2598699707172927,0.9562200964353138,0.9830216991107065,0.9798341913255371,0.9688240208267178
1.495764169209996,2880.0,0.24835010378297726,0.9567327704090787,0.9825012148639264,0.9700121721442725,0.9664947319565891
1.4384353309157645,2914.0,0.2423975066935005,0.9546723213340872,0.9839916357689209,0.977250414999757,0.9676466733592131
1.4274539439009866,2959.0,0.23963234140209436,0.9550603844175617,0.9831359879875979,0.9668771568916391,0.9650334784285901
1.4210541439837951,2958.0,0.2488190079866736,0.9550382000989058,0.9814685906618691,0.9694294395006767,0.9652436075900893
1.4201147995862482,2938.0,0.2468044596213487,0.9544084912676719,0.9833233700212897,0.9786555916575452,0.9676989860535448
1.4356052884398074,2949.0,0.25904422515075265,0.9547955186658887,0.9822375412410586,0.972169676304526,0.9659995637193406
1.4298869805808847,2952.0,0.25640564303502456,0.9583391060216041,0.9789972533605728,0.9689647890289174,0.9661600636081746
1.4423607216709546,2940.0,0.2509428698039895,0.9555252623845244,0.9834549918967374,0.9779297294236989,0.9681088115223713
1.491870833890181,2931.0,0.238189000990175,0.955795779213854,0.9839678268582095,0.9810476223354179,0.9691517519053339
1.499951589018053,2969.0,0.23536701250505349,0.957725414872633,0.9829659901206228,0.9772342378459017,0.9689127644279476
1.4938089879854997,2966.0,0.28945261980612785,0.9593951325003064,0.9833690109459611,0.9742151256515815,0.9690936003995388
1.4930965328853902,2987.0,0.26014121878433755,0.9576801926597956,0.9849615777531426,0.9805551952439344,0.970219289579167
1.469102918943713,2968.0,0.2461687084309659,0.9548140815575612,0.982830627800018,0.9828901937597987,0.9688372461687348
1.5553738111618955,2941.0,0.315570429968898,0.9603837539369909,0.9833347343278,0.9758731732067653,0.9699938538521369
1.5198463803221747,2962.0,0.249038506105649,0.9562763612230195,0.9833010770727966,0.9675111602617654,0.9658412399451504
1.5500205151131432,2963.0,0.27120328698587676,0.9578447459737498,0.9844824911135039,0.9781339667502487,0.969576487452813
1.4991574908274012,2952.0,0.2402005531872971,0.9631803077667817,0.9852268895876559,0.9810684823351515,0.9731639968640927
1.5277957628606824,2956.0,0.23593957043890457,0.9630017990006582,0.9852007631625231,0.9756036018647852,0.9717019907571561
1.5329513835209994,2952.0,0.2726440917268805,0.9609922736305326,0.9850857623330005,0.9757191005520666,0.9706973525365331
1.5375322058903702,2954.0,0.22441049197659768,0.9613170889395852,0.9865796552953795,0.9857089803255757,0.9737307033750314
1.5202906256877642,2957.0,0.2172447748753724,0.9607283605499791,0.9861540518582558,0.9797657326117255,0.9718441263924849
1.5678969411804755,2958.0,0.2552388219147244,0.9639903852814486,0.986216267557282,0.9770954962881441,0.9728231336020808
1.5145653592869905,2955.0,0.23824936312177133,0.9622342832304838,0.985632735452997,0.9803206427619233,0.9726054861689719
1.534112533142739,2955.0,0.23039627297511023,0.9632047555252361,0.9839343106537942,0.9804890458151446,0.9727082168798528
1.5844109408143494,2953.0,0.2369958553663505,0.9629521749194113,0.9858135176887224,0.9749889032754276,0.9716766927007432
1.6033806777920845,2952.0,0.22913401615065984,0.9603985174769973,0.9863203967918206,0.9834275908729053,0.9726362556546801
1.594925964509305,2953.0,0.2927005941330888,0.9625898672180917,0.9861036305457915,0.9754402589314816,0.9716809059783641
1.55989244275614,2948.0,0.2539676784525493,0.9630475630432671,0.9858422258048076,0.9814229531556311,0.9733400762617432
1.595246886100126,2916.0,0.22369370252793053,0.9656494783692176,0.986702845869785,0.9814589444096448,0.9748651867544662
1.6280032228811987,2965.0,0.2634011438804074,0.9636792827829843,0.9856387289897245,0.9793870266402874,0.9730960802989951
1.5528644478769713,2965.0,0.21521965618130695,0.9644855269094534,0.9857881531058541,0.981791265897403,0.974137618205541
1.5961548604511766,2955.0,0.29318790422616753,0.9640731724525338,0.9853626223914289,0.981464052914121,0.9737432550526544
1.640892262544968,2932.0,0.21730721860527635,0.9656961397623363,0.9857105027475833,0.9755268065904162,0.973157397215668
1.6238469429995104,2944.0,0.20765757052675157,0.9651304449936001,0.9853125737222954,0.9833583754442204,0.9747329597884291
1.6043831661294616,2956.0,0.2237159723533916,0.964481503902608,0.9867600363424323,0.9820338788728286,0.9744392307551192
1.6206554841793175,2951.0,0.29582598585114683,0.9653607475145588,0.9850977204930366,0.9755972042377328,0.9728541049399717
1.630141716009827,2957.0,0.2560018610827883,0.9649326114199798,0.98568243625835,0.9812201006820488,0.9741919399450896
1.62046214279228,2964.0,0.21455794992982416,0.9657401351682825,0.9869116203617921,0.9818100747805617,0.9750504913697297
1.7300656957211353,2944.0,0.3402840474190963,0.9640601472307357,0.9859054268111322,0.9794432604729136,0.9733672454363794
1.7048485326750944,2960.0,0.24397547733986677,0.9654957428753894,0.9856344150256766,0.98367646842472,0.9750755923002938
1.6597288607162386,2954.0,0.21679662598860022,0.9657872275270007,0.9867670971021318,0.9805752551848222,0.9747292018352388
1.6508362998622899,2945.0,0.25042363372381016,0.966328440935864,0.986898440066821,0.9814007335086073,0.9752390138617891
1.7247411983628427,2980.0,0.23317256925701027,0.9643094674444731,0.9862194147685888,0.9848051529830679,0.9749108756601508
1.7291504872880494,2973.0,0.32109864580410497,0.9647896440151227,0.9866801983054412,0.9818265392538671,0.9745215063973884
1.709173726946062,2971.0,0.254792608785818,0.9655640554693891,0.986482326834065,0.9804266097502906,0.9745092618807835
1.6584705289324195,2972.0,0.24628674905644807,0.966945947168,0.986307200213415,0.9824478510925994,0.9756617364105036
1.738605784118763,2974.0,0.2910544728435211,0.9645074825629171,0.986957653062969,0.983396460684778,0.9748422697183954
1.6864718795111993,2940.0,0.29587488165937514,0.9647326276088061,0.9869922955751279,0.984519829197562,0.9752443449975755
1.696713921615104,2953.0,0.24407386461332922,0.9663291351428253,0.9873055085606424,0.9814433718885166,0.9753517876837023
1.7367761478666994,2997.0,0.2553178472344273,0.9658260502767335,0.9877360717767733,0.9845848782269032,0.9759932626392859
1.7588247687487975,2975.0,0.2176453366412769,0.9667082807488314,0.9875664517858994,0.981016644350776,0.9754999144085845
1.762742858925298,2992.0,0.32007600296969696,0.9661868300106298,0.9877470290791852,0.984386035648616,0.9761266811872653
1.7317475418592474,2986.0,0.21604745970814174,0.9667251029250337,0.986979679699365,0.983635196931624,0.9760162706202641
1.8760817164428345,2979.0,0.24908830784483765,0.9665931347430027,0.9871014396240047,0.984308440546446,0.976149037414114
1.7424211808577126,2948.0,0.21230232613461633,0.9660053355674111,0.9867129424449561,0.9836872444806428,0.9756027145151052
1.7538521947336951,2939.0,0.20793230879246263,0.9663584360110481,0.9872899160067832,0.9849804937596558,0.9762468204471337
1.8122361083932248,2949.0,0.2513560491815441,0.9661013993825259,0.9874375679900799,0.9815734491622079,0.9753034539793349
1.800168242763946,2950.0,0.25557971159786236,0.965907047696979,0.9873959508144445,0.9830122204665905,0.9755555666687483
